,KEY,sarcasm_explanation
166,1_467_u,"The video is non-sarcastic because the speaker's utterance conveys wonder and admiration, with a primary underlying emotion of awe and marveling. The language used is sincere and genuine, without any irony or mocking tone, and the speaker's tone shifts from neutral to animated and emphatic, reflecting surprise and excitement. The facial expressions, such as raised cheeks, tightened lids, and parted lips, also suggest happiness and positivity. Overall, the video captures a relaxed and friendly atmosphere, and the speaker's emotional journey is one of surprise and positivity, further supporting the non-sarcastic label."
167,2_626_u,"The video is non-sarcastic because the speaker's utterance, tone, and facial expressions convey genuine frustration, disappointment, and discontent. The use of phrases like ""it just bums me out"" and the emphasis on certain words suggest a heartfelt and sincere sentiment. The speaker's tone is characterized by a sense of distress, disheartenment, and negativity, which is reinforced by their facial expressions, such as a raised inner brow, tightened lid. The possible emotions observed, including happiness and doubt, do not contradict the overall negative sentiment, and the speaker's smile appears to be a momentary expression that does not undermine the genuine frustration conveyed throughout the video."
168,4_S01E03_072_u,"The video is sarcastic. The speaker's utterance ""Hmmm, that's a shame"" conveys disappointment and regret, with a negative sentiment. The tone is subdued and resigned. The speaker's facial expressions, such as raised brows suggest that he's making a sarcastic comment also the tone is somewhat serious."
169,2_594_u,"The video is non-sarcastic because the speaker's utterance conveys genuine frustration and anger, with a straightforward and honest tone, without any irony or mocking tone characteristic of sarcasm. The speaker's facial expressions, such as raised brows, tightened lids, also suggest authentic emotions, further supporting the non-sarcastic label."
170,2_155_u,"The video is sarcastic because the speaker's utterance ""Great! Now we can do laundry all night. All night laundry!"" conveys frustration and annoyance through its ironic and facetious tone, despite the enthusiastic word ""Great!"". The repetition of ""all night laundry"" with a tone opposite of enthusiasm, the use of expletives, and the assertive and slightly aggressive tone of voice all suggest sarcasm. Additionally, the speaker's facial expressions, such as lowered brows and tightened lips, indicate negative emotions, further supporting the conclusion that the video is sarcastic."
171,2_173_u,"The video is non-sarcastic because the speaker's language is straightforward and lacks irony or mocking tone, conveying a genuine experience. The tone shifts from neutral to increasingly positive, and the speaker's facial expressions, indicate shyness. The overall sentiment is neutral to slightly negative, but the matter-of-factness and simplicity of the statement tone down the negative sentiment. The video context, showing a smiling couple having a conversation in a cozy living room, also supports a non-sarcastic tone."
172,1_S10E18_266_u,"The video is sarcastic because the speaker's utterance ""Do you actually pay for that haircut?"" conveys a playful and teasing tone, with a hint of sarcasm, implying that the haircut is not worth paying for. The speaker's lighthearted and informal tone, combined with the rhetorical question, suggests a humorous and sarcastic intent. Additionally, the speaker's facial expressions, such as raised brows and a tightened lid, indicate a sense of amusement and playfulness, further supporting the sarcastic label."
173,1_S09E13_024_u,"

The video is non-sarcastic because the speaker's utterance ""Glad to hear it"" conveys a genuine positive emotional state, but the facial expressions conveying annoyance contradict this, indicating sarcasm. "
174,3_S02E04_395_u,"

The video is non-sarcastic. The speaker's utterance ""No, we all have equalized pay, remember?"" is in a neutral tone. The use of ""remember?"" implies reminding of a fact. "
175,3_S03E01_409_u,"The video is non-sarcastic. The speaker's utterance ""That's a bold statement"" conveys skepticism and a neutral to slightly negative sentiment, with a tone that is inquiring and slightly critical. Although there is a hint of sarcasm in the use of ""bold"", it is subtle and not overtly aggressive. The speaker's facial expressions and tonality, characterized by a straightforward and forceful delivery, suggest doubt and frustration rather than sarcasm. Overall, the cues suggest that the video is non-sarcastic."
176,1_2075_u,"The video is non-sarcastic. The speaker's utterance ""There's no hurry. Tell them more about their secret love for each other"" conveys a tone of lighthearted teasing and playful joking, but without sarcasm. The use of the phrase ""secret love for each other"" in a humorous or ironic way, and the relaxed atmosphere created by ""there's no hurry"", suggest that the speaker wants to hear more. Additionally, the speaker's facial expressions, such as raised inner brow, lip corner pulled, and dimple, indicate happiness and playfulness, which are consistent with a teasing tone."
177,2_423_u,"The video is sarcastic because the speaker's utterance ""Like I have nothing better to do!"" conveys a sense of boredom and frustration, but is delivered with a tongue-in-cheek tone, as evident from the use of ""Like"" at the beginning of the sentence. The speaker's facial expressions, such as raised brows and tightened lids, also suggest a hint of irony and playfulness. Additionally, the shift in tone from neutral to upbeat and enthusiastic further supports the conclusion that the video is sarcastic."
